user_id,movie_id,user_rating
ur63610744,tt4714782,1
ur0806494,tt4714782,7
ur35725947,tt4714782,3
ur40243436,tt4714782,8
ur12799509,tt4714782,1
ur12504925,tt4714782,5
ur0438066,tt4714782,
ur75452498,tt4714782,1
ur74850218,tt4714782,3
ur16161013,tt4714782,7
ur20057416,tt4714782,
ur101041344,tt4714782,1
ur31710187,tt4714782,9
ur134783880,tt4714782,5
ur52600820,tt4714782,1
ur23129702,tt4714782,3
ur3076935,tt4714782,1
ur39953227,tt4714782,7
ur21696533,tt4714782,2
ur0431565,tt4714782,5
ur81872808,tt4714782,7
ur74465976,tt4714782,1
ur104860509,tt4714782,1
ur81789260,tt4714782,5
ur4405474,tt4714782,9
ur12237842,tt4714782,5
ur22345436,tt4714782,3
ur10851526,tt4714782,1
ur67430579,tt4714782,8
ur0453068,tt4714782,8
ur16823239,tt4714782,4
ur16833436,tt4714782,5
ur80109782,tt4714782,1
ur62380975,tt4714782,7
ur4532636,tt4714782,8
ur66492393,tt4714782,1
ur15562504,tt4714782,
ur20327151,tt4714782,4
ur2889825,tt4714782,1
ur26696647,tt4714782,1
ur3703068,tt4714782,1
ur0035842,tt4714782,
ur69195861,tt4714782,3
ur1941234,tt4714782,1
ur84567542,tt4714782,
ur55828906,tt4714782,8
ur70778733,tt4714782,2
ur24230755,tt4714782,5
ur3967726,tt4714782,7
ur67801172,tt4714782,4
ur66304235,tt4714782,1
ur12561850,tt4714782,6
ur80626726,tt4714782,1
ur36153791,tt4714782,3
ur24035524,tt4714782,7
ur32672215,tt4714782,5
ur23621284,tt4714782,3
ur6767803,tt4714782,3
ur0023812,tt4714782,10
ur2767381,tt4714782,3
ur33374263,tt4714782,8
ur53670689,tt4714782,1
ur66506625,tt4714782,9
ur73077728,tt4714782,4
ur50646435,tt4714782,6
ur71796110,tt4714782,1
ur66443747,tt4714782,4
ur23091881,tt4714782,7
ur77944936,tt4714782,2
ur57746542,tt4714782,2
ur6286084,tt4714782,5
ur18120565,tt4714782,4
ur102518090,tt4714782,2
ur12305124,tt4714782,1
ur77035878,tt4714782,2
ur5267317,tt4714782,4
ur126352216,tt4714782,8
ur47246436,tt4714782,8
ur59627333,tt4714782,7
ur30514004,tt4714782,3
ur91677684,tt4714782,2
ur22910970,tt4714782,6
ur5876717,tt4714782,7
ur0547823,tt4714782,8
ur23426612,tt4714782,5
ur64090049,tt4714782,2
ur8201706,tt4714782,1
ur87956944,tt4714782,1
ur4790362,tt4714782,9
ur111758283,tt4714782,7
ur48675674,tt4714782,7
ur137853869,tt4714782,2
ur36668242,tt4714782,7
ur2439856,tt4714782,8
ur42431092,tt4714782,1
ur35235327,tt4714782,1
ur28144072,tt4714782,2
ur1391596,tt4714782,
ur4161069,tt4714782,7
ur8856004,tt4714782,6
ur25180057,tt4714782,3
ur64160263,tt4714782,7
ur22484170,tt4714782,6
ur56808096,tt4714782,4
ur160013896,tt4714782,7
ur49348973,tt4714782,8
ur2380153,tt4714782,6
ur43296265,tt4714782,2
ur6201371,tt4729430,8
ur83822756,tt4729430,10
ur5424352,tt4729430,10
ur0499651,tt4729430,9
ur53096283,tt4729430,10
ur22709105,tt4729430,10
ur109023433,tt4729430,10
ur26758871,tt4729430,8
ur109186594,tt4729430,9
ur107279729,tt4729430,10
ur2898520,tt4729430,8
ur48282208,tt4729430,10
ur5876717,tt4729430,8
ur20660927,tt4729430,10
ur109653408,tt4729430,9
ur13982391,tt4729430,10
ur65918341,tt4729430,10
ur85800251,tt4729430,10
ur106606096,tt4729430,10
ur69637528,tt4729430,10
ur22729146,tt4729430,10
ur111092901,tt4729430,10
ur87850731,tt4729430,10
ur60377358,tt4729430,9
ur110013908,tt4729430,10
ur0332248,tt4729430,10
ur110009458,tt4729430,10
ur36913691,tt4729430,10
ur79827839,tt4729430,10
ur110084655,tt4729430,10
ur59381752,tt4729430,10
ur79950921,tt4729430,10
ur60020542,tt4729430,10
ur1062771,tt4729430,8
ur79275050,tt4729430,8
ur33614476,tt4729430,10
ur26597852,tt4729430,10
ur19752191,tt4729430,8
ur28071275,tt4729430,10
ur94092895,tt4729430,8
ur20894132,tt4729430,10
ur16112113,tt4729430,10
ur33151744,tt4729430,10
ur110004620,tt4729430,9
ur91499139,tt4729430,10
ur44112735,tt4729430,10
ur2263198,tt4729430,8
ur4405474,tt4729430,8
ur34049683,tt4729430,9
ur49400835,tt4729430,9
ur2467618,tt4729430,8
ur91189245,tt4729430,10
ur100315281,tt4729430,9
ur19932818,tt4729430,8
ur33803087,tt4729430,10
ur68560459,tt4729430,10
ur74902992,tt4729430,9
ur95437073,tt4729430,10
ur110331783,tt4729430,10
ur24439746,tt4729430,9
ur61197531,tt4729430,
ur65852172,tt4729430,7
ur61186518,tt4729430,10
ur124320609,tt4729430,10
ur4103165,tt4729430,7
ur89494061,tt4729430,8
ur79190944,tt4729430,9
ur4248714,tt4729430,8
ur69858713,tt4729430,9
ur74722669,tt4729430,8
ur104536053,tt4729430,10
ur1004378,tt4729430,8
ur6442803,tt4729430,10
ur118439842,tt4729430,9
ur4555280,tt4729430,8
ur10919398,tt4729430,8
ur100116496,tt4729430,9
ur102997819,tt4729430,10
ur71021213,tt4729430,9
ur47338125,tt4729430,10
ur104233417,tt4729430,9
ur99013283,tt4729430,10
ur26082252,tt4729430,10
ur131783850,tt4729430,10
ur26820801,tt4729430,7
ur20018357,tt4729430,
ur11211802,tt4729430,9
ur64640683,tt4729430,9
ur80116310,tt4729430,10
ur81740206,tt4729430,10
ur45390749,tt4729430,9
ur28797803,tt4729430,10
ur24755804,tt4729430,9
ur97355414,tt4729430,9
ur45707060,tt4729430,10
ur29496881,tt4729430,9
ur24358582,tt4729430,10
ur97263875,tt4729430,10
ur102605581,tt4729430,8
ur55721480,tt4729430,10
ur67575057,tt4729430,10
ur12350648,tt4729430,10
ur160898635,tt4729430,10
ur54222257,tt4729430,8
ur111091702,tt4729430,10
ur44711024,tt4729430,10
ur39517558,tt4729430,7
ur174372123,tt4729430,10
ur88972325,tt4729430,10
ur48521540,tt4729430,10
ur97136889,tt4729430,10
ur29393786,tt4729430,10
ur19289619,tt4729430,8
ur102435485,tt4729430,10
ur81864032,tt4729430,6
ur56772311,tt4729430,10
ur5788055,tt4729430,7
ur116970440,tt4729430,8
ur96533701,tt4729430,10
ur101697549,tt4729430,9
ur51094543,tt4729430,7
ur38619106,tt4729430,10
ur29030292,tt4729430,10
ur110377705,tt4729430,10
ur64018658,tt4729430,9
ur40191153,tt4729430,9
ur47006221,tt4729430,9
ur50524798,tt4729430,10
ur10294945,tt4729430,10
ur114649661,tt4729430,10
ur91779667,tt4729430,8
ur114712021,tt4729430,8
ur89023029,tt4729430,10
ur110095803,tt4729430,9
ur102222939,tt4729430,9
ur1963625,tt4729430,10
ur16601456,tt4729430,10
ur36448190,tt4729430,10
ur27794363,tt4729430,10
ur139689817,tt4729430,9
ur84266099,tt4729430,10
ur154575200,tt4729430,10
ur23163470,tt4729430,10
ur51695777,tt4729430,10
ur114026501,tt4729430,10
ur114626847,tt4729430,8
ur118397183,tt4729430,9
ur98100059,tt4729430,10
ur122113921,tt4729430,8
ur81230831,tt4729430,9
ur62318327,tt4779682,7
ur64798417,tt4779682,6
ur20552756,tt4779682,4
ur79792285,tt4779682,7
ur54797524,tt4779682,
ur34836174,tt4779682,7
ur23415028,tt4779682,7
ur1773414,tt4779682,6
ur22033950,tt4779682,7
ur75822932,tt4779682,5
ur90568323,tt4779682,7
ur0945066,tt4779682,5
ur22761455,tt4779682,1
ur35193692,tt4779682,3
ur79650254,tt4779682,8
ur53660798,tt4779682,5
ur0482513,tt4779682,6
ur29385135,tt4779682,7
ur27746931,tt4779682,10
ur15311310,tt4779682,6
ur89201590,tt4779682,1
ur77881167,tt4779682,7
ur70781137,tt4779682,1
ur4961876,tt4779682,8
ur11968408,tt4779682,4
ur135807546,tt4779682,7
ur81729148,tt4779682,1
ur18970655,tt4779682,8
ur2488512,tt4779682,7
ur3845724,tt4779682,8
ur57691865,tt4779682,8
ur34973289,tt4779682,8
ur75592940,tt4779682,8
ur90316307,tt4779682,8
ur50226078,tt4779682,2
ur79300746,tt4779682,1
ur57590728,tt4779682,5
ur76179220,tt4779682,1
ur150278302,tt4779682,3
ur82816377,tt4779682,1
ur81277999,tt4779682,6
ur13134536,tt4779682,
ur63266914,tt4779682,10
ur61465770,tt4779682,1
ur83793226,tt4779682,6
ur96222659,tt4779682,8
ur11633269,tt4779682,8
ur87422906,tt4779682,1
ur135146722,tt4779682,7
ur3270789,tt4779682,6
ur135558183,tt4779682,10
ur4248714,tt4779682,4
ur65872878,tt4779682,1
ur31117020,tt4779682,8
ur0111731,tt4779682,5
ur2981997,tt4779682,3
ur35283296,tt4779682,3
ur2023933,tt4779682,3
ur37569728,tt4779682,8
ur64233229,tt4779682,2
ur81116473,tt4779682,1
ur28183897,tt4779682,3
ur116515571,tt4779682,5
ur11568453,tt4779682,10
ur18374284,tt4779682,6
ur86524320,tt4779682,9
ur0734864,tt4779682,8
ur31527228,tt4779682,3
ur26324635,tt4779682,4
ur52384705,tt4779682,5
ur41775301,tt4779682,6
ur25559003,tt4779682,6
ur107207959,tt4779682,7
ur4569900,tt4779682,6
ur67506994,tt4779682,7
ur7798636,tt4779682,5
ur57851734,tt4779682,7
ur31602188,tt4779682,1
ur71177428,tt4779682,2
ur78219998,tt4779682,3
ur22654354,tt4779682,7
ur89965514,tt4779682,3
ur55640799,tt4779682,6
ur36673610,tt4779682,6
ur25109411,tt4779682,6
ur30064794,tt4779682,2
ur53826463,tt4779682,1
ur18913786,tt4779682,10
ur26578226,tt4779682,3
ur25982439,tt4779682,1
ur93126633,tt4779682,1
ur43387668,tt4779682,10
ur74496575,tt4779682,6
ur67777564,tt4779682,8
ur70971356,tt4779682,2
ur0438066,tt4779682,
ur36357573,tt4779682,6
ur48746171,tt4779682,1
ur58525162,tt4779682,7
ur31189466,tt4779682,2
ur15445210,tt4779682,5
ur7813355,tt4779682,7
ur0715971,tt4779682,6
ur91356792,tt4779682,1
ur30414462,tt4779682,4
ur3071695,tt4779682,5
ur3109237,tt4779682,5
ur18044142,tt4779682,6
ur44261895,tt4779682,9
ur19892892,tt4779682,6
ur45779262,tt4779682,1
ur69014126,tt4779682,1
ur48675674,tt4779682,4
ur6049405,tt4779682,3
ur90270268,tt4779682,8
ur69595823,tt4779682,2
ur15795433,tt4779682,4
ur54287411,tt4779682,4
ur21319675,tt4779682,5
ur48282208,tt4779682,8
ur62334633,tt4779682,1
ur131583309,tt4779682,6
ur21111836,tt4779682,1
ur30876852,tt4779682,1
ur123158576,tt4779682,9
ur91222832,tt4779682,3
ur56846829,tt4779682,7
ur0651863,tt4779682,1
ur1257208,tt4779682,8
ur1634796,tt4779682,5
ur92195587,tt4779682,4
ur16161013,tt4779682,5
ur16028603,tt4779682,1
ur113506463,tt4779682,8
ur0879559,tt4779682,8
ur3289328,tt4779682,5
ur53415932,tt4779682,7
ur0102816,tt4779682,3
ur85358578,tt4779682,2
ur42551666,tt4779682,10
ur3146136,tt4779682,4
ur77131575,tt4779682,3
ur87104813,tt4779682,3
ur109135693,tt4779682,7
ur80918438,tt4779682,4
ur52678851,tt4779682,3
ur157972240,tt4779682,8
ur24373984,tt4779682,5
ur52795042,tt4779682,8
ur15561888,tt4779682,8
ur15445210,tt4881806,4
ur25312605,tt4881806,5
ur0945066,tt4881806,5
ur22668817,tt4881806,3
ur0649363,tt4881806,5
ur17825945,tt4881806,2
ur13134536,tt4881806,
ur20552756,tt4881806,7
ur0806494,tt4881806,5
ur12906670,tt4881806,1
ur6808754,tt4881806,2
ur106279729,tt4881806,7
ur67432377,tt4881806,4
ur59627333,tt4881806,7
ur22487163,tt4881806,8
ur1677427,tt4881806,8
ur1951246,tt4881806,10
ur94560739,tt4881806,9
ur3332368,tt4881806,10
ur3270789,tt4881806,7
ur33283012,tt4881806,10
ur34836174,tt4881806,9
ur98240498,tt4881806,9
ur7752337,tt4881806,10
ur35669238,tt4881806,8
ur2079400,tt4881806,8
ur4409266,tt4881806,8
ur25497641,tt4881806,8
ur24179951,tt4881806,7
ur73102270,tt4881806,8
ur16749093,tt4881806,8
ur47100167,tt4881806,7
ur0394025,tt4881806,8
ur49208568,tt4881806,7
ur62249628,tt4881806,7
ur91222832,tt4881806,8
ur5921267,tt4881806,8
ur111479521,tt4881806,10
ur113506463,tt4881806,7
ur60404041,tt4881806,10
ur31756283,tt4881806,8
ur61528400,tt4881806,9
ur0453228,tt4881806,7
ur68483081,tt4881806,7
ur1683855,tt4881806,8
ur44737250,tt4881806,10
ur64100141,tt4881806,10
ur105190054,tt4881806,9
ur11228318,tt4881806,9
ur34663367,tt4881806,10
ur1177082,tt4881806,10
ur30073066,tt4881806,8
ur61939292,tt4881806,10
ur34714931,tt4881806,10
ur120948282,tt4881806,7
ur72604598,tt4881806,10
ur20231624,tt4881806,9
ur3654684,tt4881806,8
ur111579859,tt4881806,8
ur87865549,tt4881806,10
ur27070249,tt4881806,10
ur25259251,tt4881806,10
ur129540860,tt4881806,8
ur67310593,tt4881806,10
ur62933173,tt4881806,10
ur94350378,tt4881806,10
ur118961119,tt4881806,8
ur14940955,tt4881806,8
ur79431623,tt4881806,8
ur0019286,tt4881806,9
ur92958924,tt4881806,5
ur67902729,tt4881806,8
ur50423587,tt4881806,9
ur2745984,tt4881806,8
ur43980738,tt4881806,1
ur31328960,tt4881806,8
ur31117020,tt4881806,9
ur29385135,tt4881806,7
ur89404414,tt4881806,9
ur2484839,tt4881806,10
ur28706928,tt4881806,8
ur19447409,tt4881806,9
ur4989494,tt4881806,8
ur66315178,tt4881806,10
ur23415028,tt4881806,8
ur0453068,tt4881806,4
ur74746148,tt4881806,8
ur25955344,tt4881806,9
ur26203669,tt4881806,10
ur69003566,tt4881806,10
ur90819363,tt4881806,10
ur18544553,tt4881806,7
ur23364211,tt4881806,9
ur19752191,tt4881806,3
ur110772399,tt4881806,3
ur53660798,tt4881806,4
ur0499651,tt4881806,8
ur1296280,tt4881806,7
ur26820808,tt4881806,7
ur24476688,tt4881806,7
ur85410243,tt4881806,1
ur30662136,tt4881806,10
ur0968789,tt4881806,4
ur6490012,tt4881806,9
ur24184928,tt4881806,8
ur53394370,tt4881806,10
ur88499047,tt4881806,8
ur27018907,tt4881806,7
ur89540543,tt4881806,7
ur62055502,tt4881806,8
ur30245478,tt4881806,7
ur34049683,tt4881806,7
ur48490287,tt4881806,7
ur66997807,tt4881806,9
ur55445824,tt4881806,7
ur54873148,tt4881806,7
ur26820801,tt4881806,5
ur82560470,tt4881806,8
ur40547513,tt4881806,7
ur55931881,tt4881806,8
ur8977071,tt4881806,3
ur95561172,tt4881806,6
ur28245346,tt4881806,8
ur89225840,tt4881806,7
ur15977902,tt4881806,9
ur12327230,tt4881806,7
ur71909112,tt4881806,10
ur34973289,tt4881806,5
ur51108802,tt4881806,10
ur5631526,tt4881806,5
ur82431017,tt4881806,8
ur1603851,tt4881806,10
ur26782619,tt4881806,9
ur24085266,tt4881806,5
ur25125543,tt4881806,8
ur11968408,tt4881806,10
ur37874877,tt4881806,2
ur22779251,tt4881806,9
ur27881178,tt4881806,5
ur57178464,tt4881806,1
ur73123434,tt4881806,10
ur105090224,tt4881806,9
ur28386462,tt4881806,8
ur20897549,tt4881806,7
ur42247005,tt4881806,1
ur69695927,tt4881806,10
ur36969889,tt4881806,9
ur31646645,tt4881806,9
ur4532636,tt4972582,7
ur79903672,tt4972582,8
ur36943791,tt4972582,10
ur67902729,tt4972582,6
ur54621033,tt4972582,8
ur77931282,tt4972582,8
ur15311310,tt4972582,9
ur2860723,tt4972582,5
ur7450358,tt4972582,8
ur20871749,tt4972582,8
ur22487163,tt4972582,9
ur90586011,tt4972582,10
ur65300616,tt4972582,9
ur66592100,tt4972582,7
ur79118814,tt4972582,9
ur0389147,tt4972582,8
ur20552756,tt4972582,6
ur2079400,tt4972582,7
ur0453068,tt4972582,6
ur26361442,tt4972582,7
ur5876717,tt4972582,8
ur62706626,tt4972582,8
ur47246436,tt4972582,2
ur0550763,tt4972582,5
ur28528605,tt4972582,6
ur8334868,tt4972582,8
ur44588015,tt4972582,4
ur57590728,tt4972582,5
ur75340345,tt4972582,2
ur22956348,tt4972582,9
ur68903128,tt4972582,8
ur68483081,tt4972582,3
ur0629528,tt4972582,4
ur0989035,tt4972582,5
ur16178412,tt4972582,1
ur2488512,tt4972582,4
ur62963353,tt4972582,9
ur1002035,tt4972582,
ur19723088,tt4972582,1
ur2020269,tt4972582,6
ur62452126,tt4972582,9
ur26203158,tt4972582,1
ur22484170,tt4972582,1
ur160030691,tt4972582,9
ur77881167,tt4972582,9
ur5971012,tt4972582,7
ur116500013,tt4972582,7
ur1532177,tt4972582,7
ur3270789,tt4972582,7
ur1110491,tt4972582,1
ur0382572,tt4972582,1
ur72112713,tt4972582,1
ur33659536,tt4972582,4
ur50460121,tt4972582,3
ur20897549,tt4972582,2
ur0482513,tt4972582,6
ur2063379,tt4972582,1
ur4604506,tt4972582,6
ur21414595,tt4972582,1
ur53406450,tt4972582,
ur22869145,tt4972582,2
ur38771935,tt4972582,8
ur2496397,tt4972582,7
ur24884343,tt4972582,6
ur20961309,tt4972582,7
ur25815292,tt4972582,8
ur3585965,tt4972582,4
ur34836174,tt4972582,10
ur46292404,tt4972582,7
ur51685054,tt4972582,9
ur17736913,tt4972582,8
ur21537520,tt4972582,10
ur34306258,tt4972582,9
ur69195861,tt4972582,1
ur0449021,tt4972582,8
ur116970440,tt4972582,9
ur30355772,tt4972582,1
ur2707735,tt4972582,8
ur12032726,tt4972582,4
ur0945066,tt4972582,7
ur14702347,tt4972582,3
ur16161013,tt4972582,7
ur77359863,tt4972582,10
ur34049683,tt4972582,8
ur52622160,tt4972582,8
ur51743781,tt4972582,8
ur68035904,tt4972582,5
ur2273808,tt4972582,3
ur1391596,tt4972582,
ur55226975,tt4972582,
ur35307871,tt4972582,5
ur22654354,tt4972582,5
ur10326951,tt4972582,3
ur61132533,tt4972582,3
ur3728510,tt4972582,6
ur4765500,tt4972582,
ur13134536,tt4972582,
ur1596208,tt4972582,
ur64620234,tt4972582,1
ur5946448,tt4972582,6
ur0377882,tt4972582,4
ur12164854,tt4972582,7
ur43251793,tt4972582,7
ur61687779,tt4972582,1
ur26483491,tt4972582,9
ur49074014,tt4972582,5
ur111092901,tt4972582,8
ur100775046,tt4972582,1
ur18723110,tt4972582,8
ur4405474,tt4972582,8
ur3793011,tt4972582,9
ur37533654,tt4972582,2
ur26603773,tt4972582,5
ur29043092,tt4972582,1
ur5978668,tt4972582,1
ur0035842,tt4972582,
ur67488820,tt4972582,9
ur23349327,tt4972582,1
ur35802821,tt4972582,3
ur22877626,tt4972582,1
ur0011762,tt4972582,8
ur28539425,tt4972582,3
ur1559834,tt4972582,3
ur3119575,tt4972582,5
ur98002597,tt4972582,7
ur3580907,tt4972582,5
ur2115026,tt4972582,10
ur6808754,tt4972582,6
ur66355076,tt4972582,8
ur103663848,tt4972582,8
ur8478074,tt4972582,4
ur122965030,tt4972582,2
ur18063336,tt4972582,3
ur30073066,tt4972582,8
ur4005001,tt4972582,5
ur59281103,tt4972582,2
ur68061552,tt4972582,3
ur65247383,tt4972582,5
ur102605581,tt4972582,7
ur56113767,tt4972582,1
ur31422533,tt4972582,2
ur22668817,tt4972582,9
ur38430586,tt4972582,6
ur42936359,tt4972582,7
ur24015943,tt4972582,1
ur2898520,tt4972582,7
ur15977902,tt4972582,8
ur68199759,tt4972582,5
ur7826013,tt4972582,7
ur49208568,tt4972582,6
ur26163020,tt5027774,9
ur0342623,tt5027774,8
ur33875393,tt5027774,9
ur41574791,tt5027774,9
ur66111139,tt5027774,6
ur20552756,tt5027774,8
ur2121650,tt5027774,9
ur81971791,tt5027774,10
ur19589623,tt5027774,7
ur65176833,tt5027774,10
ur30915026,tt5027774,9
ur11298748,tt5027774,4
ur38801254,tt5027774,9
ur2483625,tt5027774,9
ur0225436,tt5027774,3
ur2488512,tt5027774,7
ur46220531,tt5027774,4
ur2898520,tt5027774,6
ur3223254,tt5027774,10
ur22910970,tt5027774,4
ur18970655,tt5027774,10
ur15311310,tt5027774,9
ur15298231,tt5027774,1
ur14477953,tt5027774,2
ur78403857,tt5027774,7
ur44721165,tt5027774,4
ur22652704,tt5027774,
ur0438066,tt5027774,
ur0408027,tt5027774,2
ur3793011,tt5027774,10
ur25775215,tt5027774,5
ur2860723,tt5027774,6
ur1148847,tt5027774,1
ur27327779,tt5027774,9
ur24600085,tt5027774,1
ur15780544,tt5027774,9
ur61431381,tt5027774,8
ur29218738,tt5027774,
ur1090944,tt5027774,1
ur82945464,tt5027774,6
ur23240045,tt5027774,10
ur4234119,tt5027774,10
ur20961309,tt5027774,10
ur29907479,tt5027774,6
ur66517869,tt5027774,8
ur1696608,tt5027774,1
ur19897085,tt5027774,1
ur67260729,tt5027774,5
ur89494061,tt5027774,9
ur1409915,tt5027774,4
ur72887746,tt5027774,1
ur4944007,tt5027774,6
ur6808754,tt5027774,5
ur0453068,tt5027774,10
ur4062408,tt5027774,9
ur23055365,tt5027774,9
ur58619720,tt5027774,10
ur13258440,tt5027774,3
ur1994077,tt5027774,7
ur17921286,tt5027774,1
ur0089164,tt5027774,3
ur15408962,tt5027774,1
ur32239119,tt5027774,1
ur17825945,tt5027774,5
ur4349319,tt5027774,2
ur54617762,tt5027774,3
ur90843904,tt5027774,6
ur1773414,tt5027774,4
ur27175177,tt5027774,8
ur7826013,tt5027774,7
ur19281585,tt5027774,
ur31328960,tt5027774,6
ur5411269,tt5027774,1
ur23325724,tt5027774,6
ur2467618,tt5027774,6
ur67727480,tt5027774,8
ur26591649,tt5027774,7
ur41135384,tt5027774,2
ur84924605,tt5027774,3
ur85501440,tt5027774,9
ur34561588,tt5027774,4
ur7166950,tt5027774,2
ur23287205,tt5027774,1
ur64798417,tt5027774,9
ur8424410,tt5027774,5
ur9104411,tt5027774,6
ur61197531,tt5027774,
ur0121096,tt5027774,3
ur0001220,tt5027774,9
ur15844475,tt5027774,1
ur23293799,tt5027774,8
ur55137122,tt5027774,8
ur28634486,tt5027774,5
ur0604321,tt5027774,9
ur48138724,tt5027774,10
ur32423217,tt5027774,10
ur2707610,tt5027774,4
ur1701747,tt5027774,5
ur3270789,tt5027774,7
ur80690964,tt5027774,5
ur27405742,tt5027774,3
ur49400835,tt5027774,10
ur58343189,tt5027774,2
ur22256323,tt5027774,2
ur38340845,tt5027774,10
ur48186225,tt5027774,4
ur102523219,tt5027774,1
ur11107679,tt5027774,4
ur0033913,tt5027774,10
ur5169309,tt5027774,2
ur47095908,tt5027774,1
ur79992943,tt5027774,4
ur70248921,tt5027774,3
ur2929860,tt5027774,7
ur22484170,tt5027774,9
ur67902729,tt5027774,9
ur26680166,tt5027774,10
ur48308095,tt5027774,7
ur31117020,tt5027774,2
ur23710798,tt5027774,1
ur35047309,tt5027774,6
ur38521699,tt5027774,1
ur157865736,tt5027774,7
ur40648558,tt5027774,3
ur86659702,tt5027774,1
ur24700212,tt5027774,2
ur24304239,tt5027774,8
ur0097195,tt5027774,
ur95591157,tt5027774,1
ur49208568,tt5027774,9
ur79568152,tt5027774,9
ur45390749,tt5027774,5
ur3619959,tt5027774,1
ur76088712,tt5027774,9
ur5228267,tt5027774,5
ur71021213,tt5027774,9
ur69944397,tt5027774,1
ur4161069,tt5027774,10
ur98886498,tt5027774,9
ur12524341,tt5027774,1
ur1113552,tt5027774,1
ur53053227,tt5027774,10
ur36246296,tt5027774,9
ur21402295,tt5027774,4
ur26722916,tt5027774,3
ur0482513,tt5027774,8
ur102296684,tt5027774,9
ur83522055,tt5027774,1
ur85792579,tt5027774,9
ur4103165,tt5074352,9
ur18970655,tt5074352,10
ur87850731,tt5074352,10
ur13607461,tt5074352,9
ur55029940,tt5074352,9
ur46163901,tt5074352,9
ur34087008,tt5074352,10
ur2707735,tt5074352,7
ur48691639,tt5074352,10
ur2467618,tt5074352,9
ur86220066,tt5074352,10
ur33993415,tt5074352,10
ur34967775,tt5074352,9
ur91218613,tt5074352,8
ur80775867,tt5074352,9
ur26240657,tt5074352,9
ur102296684,tt5074352,8
ur11260345,tt5074352,9
ur55607018,tt5074352,9
ur40037966,tt5074352,9
ur50463365,tt5074352,8
ur44306450,tt5074352,9
ur57283446,tt5074352,10
ur54401345,tt5074352,10
ur51472121,tt5074352,10
ur2295338,tt5074352,8
ur64314674,tt5074352,
ur67614736,tt5074352,9
ur67892098,tt5074352,8
ur62249628,tt5074352,10
ur44546721,tt5074352,8
ur0035842,tt5074352,
ur56262027,tt5074352,10
ur13223958,tt5074352,7
ur39634854,tt5074352,7
ur70651216,tt5074352,8
ur82396246,tt5074352,8
ur52214123,tt5074352,10
ur22874245,tt5074352,9
ur114690246,tt5074352,9
ur44626090,tt5074352,10
ur22864666,tt5074352,10
ur1114009,tt5074352,9
ur41686331,tt5074352,10
ur55201678,tt5074352,7
ur70749655,tt5074352,10
ur56458379,tt5074352,9
ur16414436,tt5074352,6
ur8503729,tt5074352,7
ur57213624,tt5074352,9
ur57319815,tt5074352,9
ur27943039,tt5074352,10
ur10766979,tt5074352,10
ur1617321,tt5074352,8
ur38211864,tt5074352,10
ur18857804,tt5074352,
ur49603607,tt5074352,10
ur58711028,tt5074352,10
ur43545618,tt5074352,8
ur29372555,tt5074352,9
ur69915522,tt5074352,8
ur24122301,tt5074352,9
ur55640075,tt5074352,8
ur14782801,tt5074352,10
ur17031452,tt5074352,9
ur7439036,tt5074352,8
ur34072105,tt5074352,4
ur70013830,tt5074352,9
ur51098372,tt5074352,8
ur17443192,tt5074352,9
ur70743593,tt5074352,10
ur43502679,tt5074352,10
ur70524859,tt5074352,9
ur34070036,tt5074352,10
ur1434100,tt5074352,9
ur69821376,tt5074352,10
ur65303660,tt5074352,10
ur70786326,tt5074352,10
ur70723627,tt5074352,10
ur57278457,tt5074352,10
ur18000014,tt5074352,10
ur41485753,tt5074352,2
ur40804303,tt5074352,9
ur76432792,tt5074352,5
ur15842461,tt5074352,6
ur28559218,tt5074352,10
ur2898520,tt5074352,8
ur47382626,tt5074352,8
ur32846112,tt5074352,9
ur44608727,tt5074352,9
ur55640799,tt5074352,8
ur44415751,tt5074352,9
ur118904214,tt5074352,6
ur69907397,tt5074352,10
ur79190944,tt5074352,9
ur81872808,tt5074352,9
ur62660431,tt5074352,8
ur23129480,tt5074352,8
ur71021498,tt5074352,9
ur32672876,tt5074352,9
ur132350764,tt5074352,6
ur33859905,tt5074352,6
ur106196708,tt5074352,8
ur26130315,tt5074352,8
ur122508756,tt5074352,8
ur36067184,tt5074352,10
ur114649661,tt5074352,9
ur56795675,tt5074352,9
ur114712021,tt5074352,8
ur54021025,tt5074352,10
ur114700501,tt5074352,8
ur65760517,tt5074352,7
ur92127176,tt5074352,10
ur114692853,tt5074352,9
ur53381653,tt5074352,10
ur110613987,tt5074352,10
ur57255324,tt5074352,10
ur114600792,tt5074352,9
ur130729929,tt5074352,8
ur114689103,tt5074352,9
ur12523982,tt5074352,9
ur36910665,tt5074352,8
ur71039063,tt5074352,9
ur23718392,tt5074352,10
ur35210113,tt5074352,8
ur11967527,tt5074352,7
ur63756873,tt5074352,9
ur70669574,tt5074352,10
ur43380587,tt5074352,6
ur11740211,tt5074352,10
ur90317620,tt5074352,7
ur60197222,tt5074352,10
ur70300392,tt5074352,10
ur67859508,tt5074352,10
ur1648049,tt5074352,6
ur97991141,tt5074352,10
ur67598528,tt5074352,10
ur67704475,tt5074352,10
ur115374466,tt5074352,10
ur42454330,tt5074352,8
ur19544314,tt5074352,9
ur35190063,tt5074352,7
ur24901533,tt5074352,10
ur58631810,tt5074352,9
ur65299919,tt5074352,9
ur65534044,tt5074352,9
